Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,sarcasm
okay youve annoyed me you havent done a good job there at all #furious,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@mashablenews @mashable @realdonaldtrump #irony is that big @foxtv mic considering the murdoch comments #billionaireonbillionairehate nws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@brandedbycas i was like that when i started college it was horrific but it probably will get better dont give up yet,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
get to the gym and discover i forgot to put my gym shoes back in my bad   #wwhhyyy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
honestly dont give af who wins out of us and pine im just worried about getting drunk saturday night,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
@simonsssj123 @ellieg10853 @onision @eugeniacooney he sure as hell helped me with my depression and still does,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
those were the times i thought i can never be sober but still his grace are beyond my limits ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@thatant @footballpollss i have hit a lot of irate villa fans lol,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
paranoia is a fear every races has,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
listening to michael jackson reminds me of a fairly happy adolescence #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
think val might be going this week ill have to take the rest of the week off work to mourn im sure theyll understand #gbbo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
late night #thoughts feeling ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@jasonmillerindc @realdonaldtrump prudence suggests that a 8 bump over 23 weeks should be viewed with skepticism mediahrc axis ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
having babies as a tool in the #career progression toolkit #humour #irony #reality #honesty @lindajmellors @rkwomensnetwork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mannersaboveall laughs louder this time shaking my head that was really cheesy wasnt it,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ninaturner mine too with what is happening in country i needed this moment of levity bernblade lisavikingstad,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
michelle who did nothing is hating on nicoles game hahaha #bitter #bb18,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
unfollowing @themoviebob because hes profane stupid illiterate amp childish and i dont wanna be the same by association #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@vofeurope @ckolacia msm relentlessly saying dt cant win to depress gop turnout amp provide cover 4 stolen election,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@larayjenkins2 @sportsinsights yeah i know it unless our offense can get something going thats a big if,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
sometimes i get mad over something so minuscule i try to ruin somebodies life not like lose your job like get you into federal prison #anger,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
my leg feels like its gonna burst yet im still expected to go into work,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
sad but funny what an #irony  httpstcohpj6qeum46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@carysmithwriter @mariasavva @realrockandroll were the least known band in the world but so glad you asked #muchlove ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
wow  now we have a game  #athletics #giants #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
peter is aesthetically pleasing to look at,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
dont burn out keep yourselves fueled and aflame be alert servants of the master cheerfully expectant romans 121112,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
@markslifer actually maybe we were supposed to die and my donation saved our lives #optimism,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
what did yall do to your app @nflfantasy   its horrible  #horrible  worst except once ever,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
strong minds discuss ideas average mind discuss events weak minds discuss people #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
its a beautiful day today cloudy but sunny and breezy,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
@purplereplisol meden is frowning at you with her non existent face,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
i need some to help with my anger,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
#tgif #techsupport noun read about this #ironic #terminsane #lab rats httptcoppukg5ecpx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
just got hella dirty looks at this church #ironic ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i will never watch greys anatomy ever ever ever ever ever again if shonda rimes takes away another og character #fuming,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
is it terrorism to intimidate a populace what case held coercion by people in uniform is per se intimidation,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
i wish the next madden has a story mode too just like fifa 17 #madden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"i just got a pat down at the airport
because you know im a dangerous criminal 
#sarcasm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
very depressing seeing my whole fam packing to go on holiday tomorrow and im just staying here ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
anyone know how the #mariners did today the mood here seems strangely jubilant as meatloaf says 2 out of 3 aint bad unless you win one,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
#nana 4 hoco bc my dream since freshman year awe  @thecandeyman,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
she used to be beautiful but she lived her life too fast  forest city joe #blues #blinddogradio,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0
@doubtcaspar babe  remember im always here if u need a little cheering up or talk ily lots,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
so i blog about #ellenpao ampthe part trolls played n her demise i get mad eyes on linkedin including trolls httpstco4nxoyx3meu #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@officialshaky operation echoes is gathering momentum  #tense #nervous #feelsick #excited,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
catering channels at the height technics hearty enjoyment symptomatize vrlfeyrn,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
a mate of mine says he cant find any time to meet me today because he has back to back agile meetings #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
being stuck in the roof of your house provides amazing view but sheer terror of falling down kinda like life,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@lbccharlotte just watched you on the great wall #hilarious ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
watching paranormal activity the ghost dimension im not sure how i feel about it yet ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
@wednesdaychild i need to cheer up,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
when youre tied on points its head to head not goal difference youve gotta be kidding me and its basel of all teams #irony #fifa15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"bjp leaders doing action scenes in front of salmans housesalman is helping farmers with a profit from #bb 
#irony  
#salmanstandsclear",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
roy lou amp bass thatll do it  #sarcasm  httpstcofvesbsuypo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@thetroche94 @ramirocedeno yeah if you want to become obese it is  i can afford it so i dont think its that serious haha,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
@aamnaa @drkarthikn your per capita income is almost same like us gini coefficient is very dismal ambitions are high but output zero,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
i look at some of the average players that play at the min and pine nani rafael  rvp ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
if i could just get my line to block  #germantownbroncos #lilleague #popwarner #broncos #usafootball #offense #lineman,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@kymwhitley hello miss lady im sure today brings you happiness and laughter use your voice also to make us laugh  god knows we need it,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
im on the liberal pbs right now talking about why theocracy is dangerous #irony #santorum #tcot #irandeal httptcof9tbp4pp1y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
pastor  15 feet away from shooting victim during protest says he is skeptical of official story  #charlotteprotest #charlotteriot,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
from photos it looks like beats1 runs wide orbit software formerly known as google radio automation runs under windows #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"all my life all my life if only i could say whatever i wanted to 
#sarcasm #life httptcounrkclbwjd",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
think of #anger as this barrier between you and your truth @laurascoe,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@ismashfizzle thats me all the time i carry ginger candy peppermint oil and seabands at all times #anxiety,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
in love with @barberceleste  insta ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
girlfriends cooking me dinner again spag blow it is not to sure if she need my help  #girlfriends ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
@leener00 @libbyfloyd1 @geazy my snap is andriaprebles ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
@vectonemobileuk the worst customer service and lack of professionalism from this service provider #phoneprovider #badbusiness ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
trainwreck should be added on my resume #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
playing dirty  #madrespect #sarcasm httpstcozn1jubtutf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
do not despise the lord s #discipline do not #resent his rebuke because the #lord disciplines those he loves #proverbs 31112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@boudicarides @realkingrobbo isnt that exactly what they should do what took so long he is more #afraid of #clintonmafia than #congress,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
two recent tweets on sexism have been favorited by twitter accounts that just send out pictures of halfnaked women #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
karev better not be out or i am seriously done done with @greysabc  #unfair #ugh,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@vladfucker69 i look rabid,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
the difference between someones selfies when theyre happy vs unhappy is absolutely amazing,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
that feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave #fume,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
these confident bitches should scare you the most,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@aerlingus #business class #los angeles to dublin #destroyed luggage #60 day customer response time #unhappy customer,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
amateurs sit and wait for inspiration the rest of us just get up and go to work  stephen king #authors #serious #writingtip,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@mandyjohnson ill be honest i hope that annoying southern bint with the look at me pout goes out this week selasi #ftw,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
many stupid people at sic new york said the hacker who took down @nymag #irony   httpstco1u6vy3kppu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"please get it straight

#screwed #sarcasm #cold #humor httptco3ocwxmis3x",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i assume that people pick up on my joviality coz i lol a lot but its just not working maybe i need to get heavy handed with emoticons ha,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@maddenfreestyle i turn the game on wanting to play madden and before i load up a game i just turn it off now,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
having a terrific tuesday crush it today with the power of 4 treat your internet like pizza d n#powerof4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@blisstabitha @curtiscal @moderncomments @marlynantianc how many people who would defend this are opposed to animal testing #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i love when people say they arent racist right before they say some racist shit not how that works #fuming,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@moneycontrolcom @ubermumbai  so that all your executive and snr mgr may drive free whole year    #waah #gandibaat #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@humeraslam @mehrtarar @sherryrehman  yes already he spoke so many lies with timid body language baluchistan could have been his own trap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
theres a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st amendment,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
i also crashed a ps3 so im such a good luck charm today #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@syskpodcast im getting a little excited and need to calm down followed immediately by metal sysk jingle #irony not lost on me #roadrage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
men spend their teen years trying to get rid of their boners amp their twilight years trying to get them god is a humorist #erections #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
hey @citibank thanks for calling me to resolve my issue #sarcasm  yup you gave me another reason to cancel my card with you,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@aliki111 haters you are low in self worth self righteous in your delusions you cower at the thought of change change is inevitable,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
we also hate it when this happens #wowwhataday #irony #funny httptcoyums100bfm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
searching for someone to date  on tinder at a bar through friends  can feel like an absurd nightmare or at least a series of,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
biggest #threat 2 #global #stability #climatechange #food #water #security #terrorism #russia #war #trump #clinton #geopolitics #korea vwo,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
#irony is #ferguson cleaning up 1 year later after burning it to the ground to celebrate a #thug who destroyed a citizens career,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
asian tiger #mosquitoes are so relentless more aggressive than the kind i dealt was a kid,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@jtkola @danmericacnn shes still younger and more spry than trump,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
#ff nn@thefamilyx nn#soul #blues amp #rock #bandnn#music from the #heartnnwith soul amp #passion nnxx  xx,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@unitedfrontrev @juandeznuts @lucidhurricane sex offense happens across all races cultures and creeds amp they should be castrated,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
wait a minute youre not a virgin and you could be pregnant  #wisdom #irony #inconceivable #thebachelorette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@alanalanconway same its good but not greatdont breathe is the horror film of the month for me my fav horror film of the year so far,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
girls irritate me so much lol,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"@glennbeck #irony one of best programs ever didnt even have glenn 
@jeffymra @patandstu @worldofstu and crew did it all
#bestaudioclips",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
nothing worse than an uber driver that cant drive #awful,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@theurbanologist the tunnels i shudder to think of the grimy tweets,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
southern livings vacation guide for month of july #ironic httptcofhunwfyyui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@nikhilv95 @lydiajanef i wish i really truly wish that i had just a modicum of your banter ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
 the joyous occasion of laughing at the ostentatious display of disrespect bruce just scoffed at the entire scene this wasnt batmans ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
when you think youve got it together for a day then you randomly burst out crying,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
maybe we should try to sell people on the value of the internet or telephones love the #sarcasm coming from @davidsaxe #bmahou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
or maybe @kanywest is threatening to leave us bc racism is becoming more exposed which risks the exposure of his racism #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
jstors lingua obscura articles are always such a delight,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
@thehill george h establishment is unhappy trumps campaign branded his son lowenergy but he could not have beaten the others either,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gaaaaaaaad should have stayed in london,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
what color was the #lafayette shooter i need to pick a narrative based on skin color #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@sueblue35 @nsoz7 @immortalbulldog huh we have a sprint coach were the slowest team in the comp talk about robbing a living #outrage,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@fraserkeegan just had a steak pie supper #tremendous,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@meanstreetsoma your feed is doing wonders for rentals at tudor heights #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
why are all of these people leaving blizzard d its giving me a frighten,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
really this is surprising #sarcasm  httpstcodv2vbqen6i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@drudgereport @foxnews good thing the fbi didnt offend them,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
back 2 back stories on the radio today unemployment lines shorter than theyve been in 42 years  qualcomm to cut 15 of workforce #ironic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@dfkm1970 @tomddumba the struggle is real whoa i worry for the younger generation ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@bettemidler @adele @thegarden @charitybuzz also apart from skyfall her music is dire and boring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@jlkelly1 @fjberry ive got #teampaella presents on their way for you and fi but i dont think theyll arrive by saturday sadly ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
angel got me nervous out here ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
dear @tfl please tell your bus drivers if obstruction on their side dont just pull out to oncoming traffic causing vehs to swerve #fuming ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
you will never find someone who loved you like i did and that my love will be my revenge,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
if i could turn anxiety offi would #nooneunderstands ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
their engine runs on fuel called whining nnu jst  hv 2b observantnhar din rona dhona amp complain nhappy news makes them unhappy ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
someone on our floor randomly shuts bathroom stall doors creating back ups hilarious #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mbrundlef1 youre welcome they have tweeted you for details via a dm #theycareaboutcelebsonly @harrismonkey loves them too #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
tip 5 dont worry about pleasing everyone #titanwisdom,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@dubai92 try asking for a cheeseburger with only onion amp mustard at any #mcdonalds ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
why would enrique sub off busquet #hilarious,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"when are you going to fly the confederate flag man show some heritage  anthony simonetti 

cracks me up #sarcasm #dontgetmad",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i suppose its time to start rewriting all our guidance webpages and presentations then @hefce  not like i had much else to do #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
contactless affliction kart are the needs must regarding the psychological moment xbeujgb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@cxmbeferre so you wouldnt date me #offended,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@ggreenwald what if the supposed animosity is all bullshit to con the iranians,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@ee your a joke i pay for data when im in spain and you then text and say ive used up all my data #terrible service,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
i am not on season 6 of #himym and i have not watch all 5 seasons this month #sarcasm #ilovethisshow #howimetyourmother,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@guardianaus @guardian because there is a realistic probability that a clown might be their next president #clown #uspol #nightmare,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@battlesmitten nnother begin telling a story he realized that she was making an attempt at cheering him up it was sweet of her and so ,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
wish i could convince the rest of my children to go to their fucking preschool and elementary schools with fear of gun violence,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
haaa yup im #trilingual fluent in #ladylike #bitch #sarcasm  httpstco05fz74uonk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@yochoua @minnesotalynx thanks for clarifying i was so confused #sarcasm #layingitonthick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@davotelli yet his avi is a pic of scott allan #irony ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@justinbieber thank u justin for this amazing concert i cant believe that only u can provoke these thousand smiles these night#believetour,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
in dire need of a worship session to just let go of everything,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
be happy be who you want to be if others dont like it then let them be happiness is a choice life isnt about pleasing everybody,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
i say i dnt lyk my jobbt evry sunday evening i want to go back #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
oh theres a new version of visual studio  i never knew #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
food that gets delivered  #cheering #happy,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
@imtarakate uggh thats really horrible youre not a bad person by any stretch of the imagination i hope this person realizes that,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
just discovered i cant browse the senate committee on homeland security and government affairs site using https so that happened #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@hotpointuk customer service  beyond appalling faulty dryer replacement breaks within wks no parts for 3 wks engineers no show ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@adamrodricks i like your optimism,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
traffic flow is wonderful in ithaca today#whatithacasucksat #sarcasm @svantemyrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
was praising my #iphone this morning and it just got done with a little freak out and shit down #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@bdsams are you making sure everyone knows your bday #sarcastic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
havent gotten one hour of sleep today is going to be a fun day  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
my #anxiety is rising tonight and im not sure why sometimes i wonder if im a magnet for any freefloating anxiety in the universe,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
@thesteveslater @bethgasser good call the scarecrow just commented on the rotten apples #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
